4.259099494753306736e-01,5.291147668091854550e-01
4.316650618191892885e-01,5.240963085556845646e-01
4.374520943837940656e-01,5.190937301218087052e-01
4.432719547705604723e-01,5.141058501994063556e-01
4.491255624435979144e-01,5.091315184885912837e-01
4.550138496029301205e-01,5.041696133941051539e-01
4.609377620658644537e-01,4.992190398607289081e-01
4.668982601589362069e-01,4.942787273349762422e-01
4.728963196228266330e-01,4.893476278414807812e-01
4.789329325326354692e-01,4.844247141635431575e-01
4.850091082358843897e-01,4.795089781182290123e-01
4.911258743106452496e-01,4.745994289172377201e-01
4.972842775462043008e-01,4.696950916054957181e-01
5.034853849487200828e-01,4.647950055700758032e-01
5.097302847743738763e-01,4.598982231126257370e-01
5.160200875925844421e-01,4.550038080790054229e-01
5.223559273819281534e-01,4.501108345402824451e-01
5.287389626614973359e-01,4.452183855196472084e-01
5.351703776605348795e-01,4.403255517601618596e-01
5.416513835292933177e-01,4.354314305285772457e-01
