0.3259099494753307,0.4291147668091854
0.33166506181918926,0.4240963085556846
0.33745209438379403,0.41909373012180867
0.3432719547705605,0.4141058501994063
0.34912556244359794,0.4091315184885913
0.35501384960293014,0.4041696133941051
0.3609377620658645,0.3992190398607289
0.3668982601589362,0.3942787273349762
0.37289631962282666,0.3893476278414808
0.3789329325326355,0.3844247141635432
0.3850091082358844,0.379508978118229
0.39112587431064527,0.3745994289172377
0.3972842775462043,0.36969509160549574
0.4034853849487201,0.36479500557007577
0.4097302847743739,0.3598982231126257
0.4160200875925844,0.3550038080790054
0.4223559273819281,0.35011083454028247
0.4287389626614973,0.3452183855196472
0.43517037766053485,0.3403255517601619
0.44165138352929334,0.3354314305285772
